SS-1 Robot Pose 
ID   x        y      
2920  17.4042  26.4563 
2921  17.3610  26.4646 
2922  17.3180  26.4730 
2923  17.2763  26.4810 
2924  17.2337  26.4893 
2925  17.1895  26.4978 
2926  17.1463  26.5061 
2927  17.1036  26.5142 
2928  17.0609  26.5223 
2929  17.0184  26.5302 
2930  16.9759  26.5377 
2931  16.9354  26.5446 
2932  16.8927  26.5514 
2933  16.8489  26.5583 
2934  16.8068  26.5645 
2935  16.7649  26.5703 
2936  16.7231  26.5758 
2937  16.6814  26.5809 
2938  16.6408  26.5855 
2939  16.5993  26.5896 
2940  16.5575  26.5935 
2941  16.5166  26.5967 
2942  16.4761  26.5995 
2943  16.4357  26.6017 
2944  16.3968  26.6033 
2945  16.3584  26.6044 
2946  16.3175  26.6050 
2947  16.2775  26.6050 
2948  16.2387  26.6043 
2949  16.2006  26.6031 
2950  16.1640  26.6012 
2951  16.1262  26.5986 
2952  16.0912  26.5957 
2953  16.0575  26.5922 
2954  16.0250  26.5880 
2955  15.9923  26.5830 
2956  15.9609  26.5774 
2957  15.9319  26.5714 
2958  15.9043  26.5649 
2959  15.8788  26.5580 
2960  15.8547  26.5506 
2961  15.8325  26.5429 
2962  15.8123  26.5347 
2963  15.7937  26.5262 
2964  15.7769  26.5172 
2965  15.7621  26.5078 
2966  15.7494  26.4982 
2967  15.7379  26.4875 
2968  15.7282  26.4760 
2969  15.7205  26.4640 
2970  15.7139  26.4480 
2971  15.7083  26.4275 
2972  15.7054  26.4085 
2973  15.7053  26.3938 
2974  15.7067  26.3795 
2975  15.7094  26.3649 
2976  15.7136  26.3492 
2977  15.7190  26.3335 
2978  15.7257  26.3177 
2979  15.7337  26.3017 
2980  15.7431  26.2855 
2981  15.7538  26.2692 
2982  15.7657  26.2533 
2983  15.7794  26.2369 
2984  15.7928  26.2228 
2985  15.8091  26.2072 
2986  15.8268  26.1923 
2987  15.8456  26.1782 
2988  15.8657  26.1650 
2989  15.8868  26.1529 
2990  15.9096  26.1417 
2991  15.9336  26.1318 
2992  15.9584  26.1232 
2993  15.9855  26.1156 
2994  16.0135  26.1093 
2995  16.0426  26.1043 
2996  16.0732  26.1003 
2997  16.1048  26.0974 
2998  16.1375  26.0955 
2999  16.1713  26.0946 
3000  16.2060  26.0946 
3001  16.2418  26.0955 
3002  16.2784  26.0971 
3003  16.3158  26.0996 
3004  16.3539  26.1027 
3005  16.3929  26.1064 
3006  16.4326  26.1107 
3007  16.4727  26.1155 
3008  16.5136  26.1207 
3009  16.5548  26.1262 
3010  16.5965  26.1319 
3011  16.6386  26.1378 
3012  16.6809  26.1437 
3013  16.7235  26.1496 
3014  16.7662  26.1555 
3015  16.8091  26.1614 
3016  16.8521  26.1673 
3017  16.8953  26.1732 
3018  16.9386  26.1791 
3019  16.9817  26.1850 
3020  17.0248  26.1906 
3021  17.0690  26.1960 
3022  17.1126  26.2010 
3023  17.1563  26.2060 
3024  17.2000  26.2108 
3025  17.2436  26.2155 
3026  17.2875  26.2200 
3027  17.3312  26.2243 
3028  17.3746  26.2284 
3029  17.4191  26.2324 
3030  17.4623  26.2361 
3031  17.5068  26.2398 
3032  17.5504  26.2431 
3033  17.5951  26.2464 
3034  17.6391  26.2494 
3035  17.6829  26.2522 
3036  17.7264  26.2548 
3037  17.7708  26.2572 
3038  17.8140  26.2593 
3039  17.8586  26.2613 
3040  17.9018  26.2630 
3041  17.9468  26.2646 
3042  17.9907  26.2660 
3043  18.0343  26.2672 
3044  18.0783  26.2683 
3045  18.1218  26.2692 
3046  18.1660  26.2700 
3047  18.2092  26.2707 
3048  18.2527  26.2712 
3049  18.2976  26.2716 
3050  18.3406  26.2720 
3051  18.3830  26.2723 
3052  18.4285  26.2726 
3053  18.4725  26.2729 
3054  18.5162  26.2732 
3055  18.5600  26.2735 
3056  18.6036  26.2738 
3057  18.6473  26.2741 
3058  18.6903  26.2743 
3059  18.7323  26.2746 
3060  18.7754  26.2749 
3061  18.8201  26.2752 
3062  18.8652  26.2755 
3063  18.9091  26.2759 
3064  18.9527  26.2762 
3065  18.9962  26.2765 
3066  19.0395  26.2769 
3067  19.0828  26.2772 
3068  19.1266  26.2776 
3069  19.1699  26.2780 
3070  19.2139  26.2784 
3071  19.2574  26.2789 
3072  19.3003  26.2794 
3073  19.3435  26.2800 
3074  19.3865  26.2807 
3075  19.4291  26.2816 
3076  19.4743  26.2828 
3077  19.5177  26.2840 
3078  19.5599  26.2852 
3079  19.6035  26.2866 
3080  19.6481  26.2880 
3081  19.6916  26.2895 
3082  19.7350  26.2910 
3083  19.7783  26.2926 
3084  19.8217  26.2942 
3085  19.8650  26.2961 
3086  19.9083  26.2980 
3087  19.9515  26.3001 
3088  19.9946  26.3022 
3089  20.0368  26.3045 
3090  20.0802  26.3070 
3091  20.1244  26.3098 
3092  20.1673  26.3127 
3093  20.2105  26.3158 
3094  20.2537  26.3192 
3095  20.2967  26.3228 
3096  20.3395  26.3267 
3097  20.3813  26.3308 
3098  20.4247  26.3353 
3099  20.4677  26.3401 
3100  20.5108  26.3453 
3101  20.5536  26.3508 
3102  20.5947  26.3564 
3103  20.6371  26.3626 
3104  20.6814  26.3695 
3105  20.7247  26.3767 
3106  20.7666  26.3841 
3107  20.8091  26.3920 
3108  20.8520  26.4005 
3109  20.8941  26.4093 
3110  20.9365  26.4187 
3111  20.9788  26.4286 
3112  21.0202  26.4388 
3113  21.0624  26.4497 
3114  21.1021  26.4610 
3115  21.1419  26.4731 
3116  21.1805  26.4855 
3117  21.2197  26.4987 
3118  21.2585  26.5126 
3119  21.2965  26.5269 
3120  21.3342  26.5418 
3121  21.3707  26.5570 
3122  21.4080  26.5734 
3123  21.4441  26.5900 
3124  21.4799  26.6074 
3125  21.5159  26.6259 
3126  21.5508  26.6447 
3127  21.5856  26.6644 
3128  21.6197  26.6848 
3129  21.6532  26.7058 
3130  21.6861  26.7276 
3131  21.7186  26.7502 
3132  21.7500  26.7733 
3133  21.7814  26.7974 
3134  21.8124  26.8225 
3135  21.8426  26.8481 
3136  21.8721  26.8743 
3137  21.9011  26.9013 
3138  21.9296  26.9289 
3139  21.9574  26.9571 
3140  21.9843  26.9856 
3141  22.0105  27.0146 
3142  22.0374  27.0455 
3143  22.0630  27.0763 
3144  22.0871  27.1064 
3145  22.1120  27.1389 
3146  22.1361  27.1717 
3147  22.1590  27.2041 
3148  22.1812  27.2370 
3149  22.2037  27.2716 
3150  22.2253  27.3062 
3151  22.2460  27.3408 
3152  22.2658  27.3755 
3153  22.2858  27.4120 
3154  22.3047  27.4480 
3155  22.3231  27.4847 
3156  22.3408  27.5217 
3157  22.3580  27.5589 
3158  22.3744  27.5963 
3159  22.3906  27.6346 
3160  22.4060  27.6729 
3161  22.4208  27.7110 
3162  22.4354  27.7505 
3163  22.4494  27.7897 
3164  22.4629  27.8292 
3165  22.4760  27.8690 
3166  22.4887  27.9090 
3167  22.5009  27.9491 
3168  22.5128  27.9898 
3169  22.5243  28.0304 
3170  22.5355  28.0713 
3171  22.5463  28.1123 
3172  22.5569  28.1535 
3173  22.5671  28.1949 
3174  22.5771  28.2365 
3175  22.5869  28.2782 
3176  22.5964  28.3199 
3177  22.6057  28.3618 
3178  22.6148  28.4037 
3179  22.6238  28.4458 
3180  22.6326  28.4880 
3181  22.6411  28.5301 
3182  22.6494  28.5718 
3183  22.6578  28.6148 
3184  22.6659  28.6572 
3185  22.6738  28.6995 
3186  22.6815  28.7420 
3187  22.6889  28.7837 
3188  22.6964  28.8266 
3189  22.7039  28.8700 
3190  22.7111  28.9127 
3191  22.7180  28.9554 
3192  22.7247  28.9974 
3193  22.7316  29.0410 
3194  22.7380  29.0828 
3195  22.7445  29.1264 
3196  22.7509  29.1700 
3197  22.7571  29.2129 
3198  22.7630  29.2557 
3199  22.7688  29.2980 
3200  22.7748  29.3419 
3201  22.7803  29.3844 
3202  22.7860  29.4285 
3203  22.7914  29.4717 
3204  22.7966  29.5148 
3205  22.8018  29.5582 
3206  22.8069  29.6015 
3207  22.8118  29.6445 
3208  22.8166  29.6873 
3209  22.8214  29.7312 
3210  22.8258  29.7738 
3211  22.8304  29.8179 
3212  22.8346  29.8605 
3213  22.8389  29.9048 
3214  22.8430  29.9478 
3215  22.8470  29.9920 
3216  22.8508  30.0355 
3217  22.8545  30.0789 
3218  22.8582  30.1224 
3219  22.8616  30.1652 
3220  22.8648  30.2079 
3221  22.8682  30.2526 
3222  22.8713  30.2964 
3223  22.8743  30.3401 
3224  22.8771  30.3832 
3225  22.8797  30.4262 
3226  22.8823  30.4703 
3227  22.8848  30.5133 
3228  22.8872  30.5579 
3229  22.8894  30.6014 
3230  22.8916  30.6453 
3231  22.8936  30.6889 
3232  22.8956  30.7326 
3233  22.8974  30.7762 
3234  22.8991  30.8198 
3235  22.9008  30.8636 
3236  22.9023  30.9067 
3237  22.9038  30.9499 
3238  22.9052  30.9944 
3239  22.9065  31.0379 
3240  22.9077  31.0807 
3241  22.9089  31.1250 
3242  22.9100  31.1693 
3243  22.9110  31.2119 
3244  22.9120  31.2557 
3245  22.9130  31.3001 
3246  22.9139  31.3426 
3247  22.9147  31.3869 
3248  22.9155  31.4322 
3249  22.9162  31.4760 
3250  22.9169  31.5198 
3251  22.9176  31.5636 
3252  22.9182  31.6059 
3253  22.9188  31.6490 
3254  22.9195  31.6946 
3255  22.9200  31.7382 
3256  22.9206  31.7821 
3257  22.9212  31.8266 
3258  22.9216  31.8704 
3259  22.9221  31.9134 
3260  22.9225  31.9559 
3261  22.9229  31.9996 
3262  22.9232  32.0449 
3263  22.9236  32.0895 
3264  22.9239  32.1314 
3265  22.9241  32.1743 
3266  22.9244  32.2200 
3267  22.9246  32.2641 
3268  22.9247  32.3081 
3269  22.9249  32.3519 
3270  22.9250  32.3956 
3271  22.9250  32.4383 
3272  22.9251  32.4822 
3273  22.9251  32.5271 
3274  22.9251  32.5705 
3275  22.9251  32.6146 
3276  22.9251  32.6585 
3277  22.9251  32.7024 
3278  22.9251  32.7463 
3279  22.9249  32.7901 
3280  22.9246  32.8333 
3281  22.9242  32.8773 
3282  22.9237  32.9213 
3283  22.9232  32.9651 
3284  22.9226  33.0068 
3285  22.9218  33.0515 
3286  22.9211  33.0938 
3287  22.9202  33.1377 
3288  22.9192  33.1825 
3289  22.9181  33.2260 
3290  22.9168  33.2681 
3291  22.9154  33.3118 
3292  22.9139  33.3537 
3293  22.9123  33.3969 
3294  22.9105  33.4421 
3295  22.9084  33.4857 
3296  22.9063  33.5287 
3297  22.9041  33.5708 
3298  22.9015  33.6144 
3299  22.8987  33.6569 
3300  22.8955  33.6999 
3301  22.8921  33.7429 
3302  22.8882  33.7856 
3303  22.8840  33.8282 
3304  22.8794  33.8706 
3305  22.8743  33.9127 
3306  22.8688  33.9535 
3307  22.8627  33.9946 
3308  22.8561  34.0352 
3309  22.8490  34.0754 
3310  22.8412  34.1153 
3311  22.8329  34.1549 
3312  22.8239  34.1942 
3313  22.8142  34.2329 
3314  22.8038  34.2715 
3315  22.7927  34.3096 
3316  22.7811  34.3467 
3317  22.7682  34.3845 
3318  22.7550  34.4207 
3319  22.7407  34.4572 
3320  22.7255  34.4936 
3321  22.7097  34.5288 
3322  22.6931  34.5637 
3323  22.6755  34.5983 
3324  22.6574  34.6319 
3325  22.6383  34.6654 
3326  22.6186  34.6981 
3327  22.5981  34.7302 
3328  22.5769  34.7616 
3329  22.5549  34.7924 
3330  22.5322  34.8225 
3331  22.5088  34.8519 
3332  22.4847  34.8805 
3333  22.4596  34.9088 
3334  22.4340  34.9360 
3335  22.4076  34.9626 
3336  22.3804  34.9883 
3337  22.3526  35.0132 
3338  22.3240  35.0373 
3339  22.2947  35.0605 
3340  22.2646  35.0829 
3341  22.2338  35.1043 
3342  22.2022  35.1249 
3343  22.1697  35.1446 
3344  22.1370  35.1632 
3345  22.1030  35.1813 
3346  22.0687  35.1984 
3347  22.0338  35.2146 
3348  21.9986  35.2299 
3349  21.9623  35.2447 
3350  21.9260  35.2585 
3351  21.8884  35.2718 
3352  21.8506  35.2844 
3353  21.8131  35.2959 
3354  21.7739  35.3072 
3355  21.7346  35.3177 
3356  21.6953  35.3275 
3357  21.6561  35.3366 
3358  21.6154  35.3453 
3359  21.5753  35.3533 
3360  21.5342  35.3608 
3361  21.4933  35.3678 
3362  21.4525  35.3742 
3363  21.4116  35.3800 
3364  21.3696  35.3856 
3365  21.3274  35.3907 
3366  21.2857  35.3953 
3367  21.2437  35.3995 
3368  21.2026  35.4032 
3369  21.1610  35.4066 
3370  21.1167  35.4097 
3371  21.0745  35.4124 
3372  21.0325  35.4147 
3373  20.9888  35.4168 
3374  20.9460  35.4186 
3375  20.9032  35.4201 
3376  20.8607  35.4212 
3377  20.8183  35.4222 
3378  20.7739  35.4229 
3379  20.7305  35.4234 
3380  20.6872  35.4237 
3381  20.6439  35.4238 
3382  20.6007  35.4238 
3383  20.5577  35.4237 
3384  20.5137  35.4233 
3385  20.4704  35.4229 
3386  20.4277  35.4224 
3387  20.3847  35.4219 
3388  20.3397  35.4214 
3389  20.2958  35.4208 
3390  20.2526  35.4202 
3391  20.2093  35.4197 
3392  20.1657  35.4191 
3393  20.1225  35.4185 
3394  20.0780  35.4179 
3395  20.0349  35.4173 
3396  19.9898  35.4166 
3397  19.9462  35.4160 
3398  19.9026  35.4154 
3399  19.8587  35.4148 
3400  19.8152  35.4142 
3401  19.7714  35.4135 
3402  19.7286  35.4129 
3403  19.6834  35.4123 
3404  19.6389  35.4117 
3405  19.5951  35.4111 
3406  19.5511  35.4104 
3407  19.5075  35.4098 
3408  19.4639  35.4092 
3409  19.4198  35.4085 
3410  19.3748  35.4079 
3411  19.3308  35.4073 
3412  19.2873  35.4067 
3413  19.2436  35.4061 
3414  19.1991  35.4054 
3415  19.1548  35.4048 
3416  19.1114  35.4042 
3417  19.0687  35.4036 
3418  19.0242  35.4030 
3419  18.9802  35.4024 
3420  18.9363  35.4018 
3421  18.8908  35.4012 
3422  18.8467  35.4006 
3423  18.8025  35.4000 
3424  18.7585  35.3994 
3425  18.7144  35.3989 
3426  18.6710  35.3983 
3427  18.6269  35.3978 
3428  18.5827  35.3973 
3429  18.5400  35.3968 
3430  18.4956  35.3964 
3431  18.4503  35.3961 
3432  18.4061  35.3960 
3433  18.3627  35.3962 
3434  18.3184  35.3965 
3435  18.2747  35.3968 
3436  18.2304  35.3971 
3437  18.1864  35.3974 
3438  18.1421  35.3978 
3439  18.0977  35.3982 
3440  18.0537  35.3987 
3441  18.0101  35.3991 
3442  17.9659  35.3997 
3443  17.9215  35.4002 
3444  17.8774  35.4009 
3445  17.8340  35.4016 
3446  17.7900  35.4023 
3447  17.7469  35.4030 
3448  17.7020  35.4038 
3449  17.6572  35.4047 
3450  17.6132  35.4056 
3451  17.5691  35.4066 
3452  17.5257  35.4077 
3453  17.4827  35.4087 
3454  17.4377  35.4099 
3455  17.3941  35.4111 
3456  17.3493  35.4123 
3457  17.3055  35.4135 
3458  17.2611  35.4149 
3459  17.2168  35.4163 
3460  17.1727  35.4178 
3461  17.1296  35.4193 
3462  17.0870  35.4208 
3463  17.0412  35.4225 
3464  16.9973  35.4243 
3465  16.9527  35.4262 
3466  16.9083  35.4282 
3467  16.8643  35.4302 
3468  16.8207  35.4323 
3469  16.7762  35.4345 
3470  16.7321  35.4368 
3471  16.6888  35.4393 
3472  16.6440  35.4420 
3473  16.5996  35.4448 
3474  16.5572  35.4475 
3475  16.5116  35.4506 
3476  16.4672  35.4538 
3477  16.4230  35.4572 
3478  16.3788  35.4607 
3479  16.3346  35.4644 
3480  16.2905  35.4682 
3481  16.2467  35.4722 
3482  16.2020  35.4764 
3483  16.1584  35.4808 
3484  16.1147  35.4854 
3485  16.0692  35.4904 
3486  16.0248  35.4956 
3487  15.9805  35.5011 
3488  15.9367  35.5069 
3489  15.8931  35.5131 
3490  15.8495  35.5196 
3491  15.8063  35.5265 
3492  15.7626  35.5339 
3493  15.7197  35.5417 
3494  15.6761  35.5501 
3495  15.6334  35.5588 
3496  15.5903  35.5682 
3497  15.5476  35.5781 
3498  15.5051  35.5885 
3499  15.4628  35.5996 
3500  15.4207  35.6113 
3501  15.3787  35.6237 
3502  15.3370  35.6367 
3503  15.2955  35.6505 
3504  15.2542  35.6651 
3505  15.2132  35.6804 
3506  15.1726  35.6965 
3507  15.1322  35.7135 
3508  15.0923  35.7313 
3509  15.0528  35.7500 
3510  15.0137  35.7696 
3511  14.9753  35.7900 
3512  14.9375  35.8112 
3513  14.9005  35.8334 
3514  14.8644  35.8563 
3515  14.8287  35.8804 
3516  14.7943  35.9051 
3517  14.7605  35.9310 
3518  14.7278  35.9577 
3519  14.6964  35.9850 
3520  14.6661  36.0132 
3521  14.6362  36.0431 
3522  14.6083  36.0730 
3523  14.5809  36.1046 
3524  14.5555  36.1363 
3525  14.5307  36.1698 
3526  14.5078  36.2036 
3527  14.4866  36.2378 
3528  14.4662  36.2740 
3529  14.4478  36.3099 
3530  14.4303  36.3480 
3531  14.4149  36.3851 
3532  14.4008  36.4232 
3533  14.3875  36.4641 
3534  14.3762  36.5039 
3535  14.3665  36.5437 
3536  14.3582  36.5838 
3537  14.3510  36.6259 
3538  14.3455  36.6670 
3539  14.3415  36.7082 
3540  14.3389  36.7495 
3541  14.3378  36.7908 
3542  14.3382  36.8317 
3543  14.3399  36.8728 
3544  14.3432  36.9151 
3545  14.3478  36.9553 
3546  14.3539  36.9966 
3547  14.3619  37.0394 
3548  14.3712  37.0810 
3549  14.3818  37.1206 
3550  14.3941  37.1605 
3551  14.4077  37.1988 
3552  14.4233  37.2380 
3553  14.4398  37.2751 
3554  14.4587  37.3132 
3555  14.4785  37.3496 
3556  14.4995  37.3850 
3557  14.5218  37.4194 
3558  14.5460  37.4537 
3559  14.5715  37.4873 
3560  14.5978  37.5194 
3561  14.6253  37.5507 
3562  14.6544  37.5815 
3563  14.6843  37.6110 
3564  14.7156  37.6399 
3565  14.7470  37.6671 
3566  14.7797  37.6936 
3567  14.8147  37.7202 
3568  14.8497  37.7450 
3569  14.8854  37.7688 
3570  14.9215  37.7913 
3571  14.9584  37.8129 
3572  14.9966  37.8338 
3573  15.0349  37.8533 
3574  15.0732  37.8716 
3575  15.1124  37.8891 
3576  15.1524  37.9057 
3577  15.1914  37.9208 
3578  15.2315  37.9353 
3579  15.2734  37.9494 
3580  15.3146  37.9623 
3581  15.3550  37.9740 
3582  15.3971  37.9855 
3583  15.4411  37.9966 
3584  15.4842  38.0067 
3585  15.5270  38.0161 
3586  15.5695  38.0247 
3587  15.6127  38.0329 
3588  15.6555  38.0405 
3589  15.6991  38.0477 
3590  15.7439  38.0546 
3591  15.7870  38.0608 
3592  15.8290  38.0665 
3593  15.8738  38.0722 
3594  15.9197  38.0776 
3595  15.9639  38.0826 
3596  16.0082  38.0874 
3597  16.0511  38.0917 
3598  16.0955  38.0960 
3599  16.1410  38.1003 
3600  16.1855  38.1044 
3601  16.2298  38.1082 
3602  16.2732  38.1118 
3603  16.3177  38.1154 
3604  16.3610  38.1187 
3605  16.4054  38.1220 
3606  16.4508  38.1253 
3607  16.4952  38.1283 
3608  16.5394  38.1312 
3609  16.5834  38.1339 
3610  16.6255  38.1365 
3611  16.6707  38.1391 
3612  16.7156  38.1416 
3613  16.7599  38.1439 
3614  16.8034  38.1462 
3615  16.8479  38.1484 
3616  16.8922  38.1505 
3617  16.9363  38.1525 
3618  16.9798  38.1544 
3619  17.0242  38.1562 
3620  17.0684  38.1580 
3621  17.1115  38.1597 
3622  17.1560  38.1614 
3623  17.1990  38.1630 
3624  17.2438  38.1646 
3625  17.2866  38.1661 
3626  17.3317  38.1676 
3627  17.3748  38.1691 
3628  17.4197  38.1705 
3629  17.4641  38.1717 
3630  17.5080  38.1729 
3631  17.5509  38.1741 
3632  17.5955  38.1753 
3633  17.6397  38.1764 
3634  17.6837  38.1775 
3635  17.7275  38.1786 
3636  17.7714  38.1796 
3637  17.8151  38.1805 
3638  17.8590  38.1814 
3639  17.9029  38.1823 
3640  17.9467  38.1831 
3641  17.9906  38.1838 
3642  18.0336  38.1846 
3643  18.0781  38.1854 
3644  18.1220  38.1861 
3645  18.1658  38.1868 
3646  18.2086  38.1874 
3647  18.2532  38.1880 
3648  18.2961  38.1885 
3649  18.3406  38.1890 
3650  18.3847  38.1894 
3651  18.4285  38.1897 
3652  18.4722  38.1900 
3653  18.5160  38.1902 
3654  18.5596  38.1904 
3655  18.6026  38.1906 
3656  18.6470  38.1908 
3657  18.6903  38.1909 
3658  18.7344  38.1910 
3659  18.7783  38.1911 
3660  18.8218  38.1911 
3661  18.8656  38.1912 
3662  18.9093  38.1912 
3663  18.9530  38.1912 
3664  18.9966  38.1912 
3665  19.0402  38.1911 
3666  19.0839  38.1911 
3667  19.1275  38.1911 
3668  19.1710  38.1909 
3669  19.2147  38.1907 
3670  19.2584  38.1903 
3671  19.3020  38.1899 
3672  19.3455  38.1895 
3673  19.3892  38.1889 
3674  19.4328  38.1884 
3675  19.4764  38.1878 
3676  19.5204  38.1871 
3677  19.5638  38.1865 
3678  19.6078  38.1859 
3679  19.6515  38.1853 
3680  19.6952  38.1846 
3681  19.7389  38.1839 
3682  19.7827  38.1831 
3683  19.8264  38.1823 
3684  19.8702  38.1814 
3685  19.9139  38.1804 
3686  19.9577  38.1794 
3687  20.0013  38.1784 
3688  20.0444  38.1774 
3689  20.0890  38.1763 
3690  20.1328  38.1752 
3691  20.1766  38.1740 
3692  20.2203  38.1729 
3693  20.2642  38.1717 
3694  20.3077  38.1704 
3695  20.3519  38.1691 
3696  20.3955  38.1678 
3697  20.4385  38.1665 
3698  20.4832  38.1651 
3699  20.5265  38.1637 
3700  20.5710  38.1623 
3701  20.6147  38.1608 
3702  20.6588  38.1594 
3703  20.7026  38.1578 
3704  20.7465  38.1562 
3705  20.7901  38.1545 
3706  20.8343  38.1527 
3707  20.8779  38.1510 
3708  20.9211  38.1492 
3709  20.9655  38.1474 
3710  21.0079  38.1456 
3711  21.0526  38.1437 
3712  21.0974  38.1417 
3713  21.1407  38.1398 
3714  21.1854  38.1377 
3715  21.2292  38.1357 
3716  21.2733  38.1335 
3717  21.3169  38.1313 
3718  21.3606  38.1290 
3719  21.4051  38.1264 
3720  21.4486  38.1235 
3721  21.4923  38.1204 
3722  21.5369  38.1169 
3723  21.5801  38.1132 
3724  21.6254  38.1088 
3725  21.6690  38.1042 
3726  21.7146  38.0989 
3727  21.7579  38.0932 
3728  21.8006  38.0867 
3729  21.8408  38.0800 
3730  21.8823  38.0723 
3731  21.9253  38.0635 
3732  21.9658  38.0543 
3733  22.0062  38.0442 
3734  22.0450  38.0336 
3735  22.0841  38.0218 
3736  22.1242  38.0085 
3737  22.1630  37.9944 
3738  22.2000  37.9796 
3739  22.2371  37.9635 
3740  22.2744  37.9459 
3741  22.3094  37.9279 
3742  22.3449  37.9082 
3743  22.3795  37.8874 
3744  22.4127  37.8660 
3745  22.4470  37.8422 
3746  22.4800  37.8175 
3747  22.5114  37.7923 
3748  22.5419  37.7660 
3749  22.5715  37.7387 
3750  22.5991  37.7114 
3751  22.6261  37.6829 
3752  22.6530  37.6525 
3753  22.6793  37.6207 
3754  22.7050  37.5874 
3755  22.7281  37.5552 
3756  22.7508  37.5214 
3757  22.7728  37.4860 
3758  22.7933  37.4506 
3759  22.8124  37.4152 
3760  22.8308  37.3784 
3761  22.8481  37.3411 
3762  22.8644  37.3030 
3763  22.8798  37.2641 
3764  22.8939  37.2253 
3765  22.9070  37.1866 
3766  22.9196  37.1463 
3767  22.9315  37.1052 
3768  22.9425  37.0641 
3769  22.9527  37.0228 
3770  22.9622  36.9816 
3771  22.9709  36.9405 
3772  22.9794  36.8974 
3773  22.9872  36.8542 
3774  22.9945  36.8113 
3775  23.0013  36.7682 
3776  23.0074  36.7263 
3777  23.0135  36.6823 
3778  23.0192  36.6377 
3779  23.0245  36.5939 
3780  23.0295  36.5498 
3781  23.0342  36.5063 
3782  23.0387  36.4620 
3783  23.0431  36.4179 
3784  23.0472  36.3749 
3785  23.0514  36.3302 
3786  23.0555  36.2855 
3787  23.0594  36.2415 
3788  23.0632  36.1980 
3789  23.0669  36.1536 
3790  23.0705  36.1100 
3791  23.0741  36.0656 
3792  23.0774  36.0223 
3793  23.0808  35.9776 
3794  23.0839  35.9338 
3795  23.0871  35.8895 
3796  23.0901  35.8458 
